Campaign_ID,Campaign_Name,Channel,Campaign_Date,Impressions,Clicks,Spend
2538,LungStrong,YouTube,02/03/2025,189825,7966,25339
2539,CancerCare,Google,23/07/2025,193503,2330,10209
2540,HeartAware,YouTube,15/06/2025,117519,7967,18505
2541,LungStrong,YouTube,19/01/2025,97607,1084,5787
2542,HeartAware,YouTube,28/10/2025,145015,7343,7071
2543,LungStrong,LinkedIn,23/01/2025,81186,7856,19758
2544,Diabetes Plus,YouTube,11/11/2025,61623,2409,27691
2545,LungStrong,LinkedIn,01/06/2025,56801,5547,31334
2546,LungStrong,YouTube,19/09/2025,194848,7764,7415
2547,LungStrong,Google,31/10/2025,103668,4521,23569
2548,CancerCare,LinkedIn,04/06/2025,101243,1286,24545
2549,CancerCare,YouTube,10/09/2025,67667,2385,28709
2550,Diabetes Plus,YouTube,09/02/2025,238593,5570,27717
2551,HeartAware,YouTube,04/03/2025,235399,7460,10891
2552,LungStrong,YouTube,08/09/2025,124942,6116,17128
2553,HeartAware,YouTube,21/07/2025,80331,3971,17556
2554,LungStrong,Google,06/12/2025,230852,3456,30444
2555,CancerCare,YouTube,05/12/2025,128897,1045,31485
2556,CancerCare,YouTube,07/09/2025,166519,6193,19545
2557,LungStrong,YouTube,28/11/2025,104817,4033,34544
2558,LungStrong,YouTube,22/07/2025,197039,6477,16092
2559,LungStrong,YouTube,01/09/2025,172922,2403,15478
2560,CancerCare,Google,16/01/2025,129475,7039,12961
2561,LungStrong,LinkedIn,26/04/2025,102276,5648,28570
2562,LungStrong,YouTube,06/01/2025,248180,5805,28304
2563,CancerCare,Facebook,26/06/2025,167662,6531,19485
2564,HeartAware,YouTube,09/10/2025,209048,2869,16656
2565,LungStrong,Google,10/09/2025,51613,4696,8719
2566,LungStrong,LinkedIn,11/04/2025,70649,7515,9365
2567,Diabetes Plus,YouTube,13/08/2025,53223,6362,19029
2568,LungStrong,Google,13/11/2025,222367,1925,11583
2569,LungStrong,Google,23/01/2025,107167,6193,21626
2570,Diabetes Plus,YouTube,10/02/2025,93437,5655,17328
2571,LungStrong,YouTube,29/10/2025,177182,2930,9772
2572,Diabetes Plus,LinkedIn,06/12/2025,96702,5426,20739
2573,HeartAware,Facebook,25/08/2025,219709,5856,26323
2574,HeartAware,YouTube,05/10/2025,194241,2986,9779
2575,LungStrong,Google,04/05/2025,234698,7104,10565
2576,HeartAware,YouTube,22/10/2025,77996,6261,30263
2577,CancerCare,Google,17/12/2025,123051,2226,20816
2578,LungStrong,LinkedIn,25/09/2025,96355,1347,33826
2579,HeartAware,Facebook,18/06/2025,211786,1799,16169
2580,Diabetes Plus,YouTube,07/03/2025,177545,7870,10805
2581,CancerCare,Facebook,07/05/2025,112123,5879,5374
2582,LungStrong,Google,16/06/2025,164337,3985,11887
2583,LungStrong,LinkedIn,17/05/2025,200026,6606,22554
2584,LungStrong,YouTube,10/06/2025,113396,7337,17921
2585,LungStrong,Google,02/06/2025,172806,5317,29780
2586,LungStrong,Facebook,26/01/2025,191505,5483,33799
2587,LungStrong,YouTube,08/01/2025,165211,3883,11126
2588,LungStrong,LinkedIn,26/06/2025,102977,7205,10694
2589,HeartAware,YouTube,24/10/2025,113767,3060,16820
2590,CancerCare,YouTube,04/09/2025,58775,1456,13806
2591,LungStrong,YouTube,16/05/2025,164267,3936,20205
2592,HeartAware,Google,02/08/2025,141697,1587,11732
2593,HeartAware,LinkedIn,02/10/2025,51369,6503,23645
2594,Diabetes Plus,YouTube,14/08/2025,53472,1787,11311
2595,Diabetes Plus,YouTube,16/10/2025,84588,6263,33018
2596,LungStrong,YouTube,05/08/2025,170783,1700,16223
2597,HeartAware,YouTube,25/05/2025,123462,7082,26297
2598,CancerCare,YouTube,25/04/2025,175571,5731,23884
2599,LungStrong,LinkedIn,24/09/2025,187257,3494,20777
2600,LungStrong,Google,23/12/2025,119562,5627,24739
2601,HeartAware,Google,22/02/2025,217420,7798,8465
2602,Diabetes Plus,YouTube,24/03/2025,180170,5550,22236
2603,HeartAware,YouTube,09/12/2025,70429,6968,20156
2604,Diabetes Plus,Google,06/07/2025,233359,3043,15557
2605,Diabetes Plus,LinkedIn,22/08/2025,176873,2794,27699
2606,HeartAware,Facebook,13/06/2025,202224,6116,21819
2607,HeartAware,LinkedIn,17/12/2025,192044,1188,10721
2608,LungStrong,YouTube,13/08/2025,141103,3849,26161
2609,HeartAware,Google,18/12/2025,201558,7154,8593
2610,HeartAware,YouTube,16/05/2025,109676,6137,19685
2611,LungStrong,YouTube,28/04/2025,102091,4051,10908
2612,CancerCare,YouTube,30/06/2025,236489,7284,11999
2613,HeartAware,LinkedIn,30/12/2025,89710,4748,13401
2614,HeartAware,LinkedIn,18/05/2025,174039,6333,9583
2615,HeartAware,LinkedIn,09/06/2025,135652,4445,19793
2616,HeartAware,YouTube,07/11/2025,85128,3854,25931
2617,Diabetes Plus,Google,28/01/2025,65117,1543,11117
2618,HeartAware,LinkedIn,10/08/2025,62498,2441,21125
2619,LungStrong,Facebook,16/07/2025,106272,5412,20049
2620,Diabetes Plus,YouTube,17/11/2025,199001,7529,27784
2621,Diabetes Plus,Facebook,29/06/2025,186729,2115,28732
2622,LungStrong,LinkedIn,05/08/2025,213767,4580,6651
2623,HeartAware,Google,23/07/2025,61506,5788,15531
2624,LungStrong,Google,16/12/2025,139026,2803,29304
2625,Diabetes Plus,YouTube,11/09/2025,208679,7711,34117
2626,LungStrong,Google,05/10/2025,226482,2336,27428
2627,Diabetes Plus,Google,18/04/2025,233140,7241,29924
2628,HeartAware,YouTube,20/05/2025,74389,1827,28930
2629,LungStrong,Facebook,08/06/2025,189634,3726,26333
2630,LungStrong,Google,04/03/2025,199152,5216,29071
2631,HeartAware,Facebook,21/06/2025,50336,1486,7252
2632,LungStrong,Google,10/09/2025,57802,4817,33095
2633,LungStrong,Google,18/09/2025,60052,2100,17069
2634,CancerCare,YouTube,12/12/2025,153914,2216,14726
2635,HeartAware,LinkedIn,20/12/2025,204863,6598,17659
2636,Diabetes Plus,Google,28/07/2025,161755,1107,28442
2637,HeartAware,Google,12/03/2025,249442,7763,17883
2638,HeartAware,YouTube,22/06/2025,235398,7113,8001
2639,Diabetes Plus,Google,26/02/2025,116818,4954,33338
2640,HeartAware,YouTube,02/07/2025,211202,1063,7773
2641,HeartAware,Facebook,22/02/2025,177777,2934,25954
2642,Diabetes Plus,YouTube,06/04/2025,233107,3129,24865
2643,LungStrong,Facebook,11/03/2025,107038,7541,6744
2644,HeartAware,Facebook,27/10/2025,86105,2138,34807
2645,HeartAware,YouTube,25/11/2025,170499,4612,30565
2646,LungStrong,YouTube,23/09/2025,137804,7146,17433
2647,HeartAware,YouTube,09/10/2025,167775,7859,7931
2648,Diabetes Plus,YouTube,16/04/2025,209873,6125,7267
2649,HeartAware,YouTube,27/08/2025,157008,2713,9004
2650,LungStrong,LinkedIn,07/10/2025,190977,3051,15225
2651,LungStrong,Google,18/12/2025,173453,2861,32548
2652,CancerCare,Google,27/08/2025,178475,2343,5919
2653,CancerCare,Google,22/08/2025,249837,1604,25890
2654,HeartAware,YouTube,17/05/2025,88760,3724,29323
2655,Diabetes Plus,Google,02/02/2025,91752,3478,31639
2656,HeartAware,Facebook,24/01/2025,212434,3742,22731
2657,Diabetes Plus,Facebook,28/11/2025,147390,6783,22336
2658,Diabetes Plus,YouTube,04/05/2025,58999,6057,30338
2659,LungStrong,YouTube,05/07/2025,171825,3870,13515
2660,HeartAware,LinkedIn,25/06/2025,111163,3006,17234
2661,LungStrong,Google,27/02/2025,102018,2034,5218
2662,HeartAware,Facebook,27/10/2025,242645,3431,12715
2663,HeartAware,Facebook,16/08/2025,120530,4683,7749
2664,LungStrong,LinkedIn,17/11/2025,189956,1421,18730
2665,CancerCare,YouTube,08/11/2025,104980,7256,12979
2666,Diabetes Plus,Google,14/10/2025,221203,5268,28833
2667,HeartAware,YouTube,23/10/2025,81852,2854,21759
2668,HeartAware,Google,23/02/2025,106358,2197,25362
2669,CancerCare,LinkedIn,03/04/2025,190308,5418,25722
2670,CancerCare,YouTube,04/11/2025,183233,1307,34093
2671,Diabetes Plus,Facebook,24/08/2025,172771,1906,19398
2672,LungStrong,Facebook,03/03/2025,192802,6047,16125
2673,Diabetes Plus,Google,06/05/2025,136224,3168,18869
2674,HeartAware,YouTube,14/06/2025,61213,6105,29824
2675,CancerCare,YouTube,05/03/2025,118419,6962,28435
2676,Diabetes Plus,YouTube,27/10/2025,186803,6109,13443
2677,HeartAware,YouTube,27/11/2025,186679,3290,16348
2678,LungStrong,YouTube,26/08/2025,124882,3269,27605
2679,Diabetes Plus,YouTube,20/11/2025,156077,1830,13164
2680,HeartAware,LinkedIn,08/02/2025,147725,7001,27302
2681,HeartAware,Google,31/05/2025,123904,3733,8997
2682,HeartAware,Facebook,06/04/2025,100209,5674,12026
2683,Diabetes Plus,Google,25/12/2025,82617,4846,29880
2684,LungStrong,YouTube,21/04/2025,59897,7421,11131
2685,LungStrong,YouTube,15/07/2025,129436,3489,7574
2686,Diabetes Plus,YouTube,31/03/2025,100637,4043,7989
2687,LungStrong,LinkedIn,27/05/2025,235841,7520,9801
2688,HeartAware,Google,11/03/2025,50431,6857,33563
2689,CancerCare,Google,02/02/2025,181770,4090,13920
2690,HeartAware,YouTube,26/06/2025,149433,5279,7381
2691,LungStrong,YouTube,10/06/2025,95304,6808,10124
2692,LungStrong,YouTube,09/07/2025,216237,1836,31886
2693,Diabetes Plus,Facebook,20/11/2025,164808,4549,24305
2694,LungStrong,YouTube,14/05/2025,237225,4999,22569
2695,HeartAware,YouTube,10/05/2025,183782,7896,28516
2696,HeartAware,YouTube,26/09/2025,130974,1193,18647
2697,HeartAware,Facebook,11/08/2025,161532,2182,24939
2698,Diabetes Plus,LinkedIn,09/10/2025,192652,4940,30417
2699,Diabetes Plus,LinkedIn,14/06/2025,243381,2414,19937
2700,HeartAware,Google,20/03/2025,120689,3407,31042
2701,LungStrong,YouTube,17/03/2025,112312,7481,12978
2702,Diabetes Plus,YouTube,19/01/2025,146814,5752,29925
2703,Diabetes Plus,YouTube,15/01/2025,64509,3591,10068
2704,HeartAware,YouTube,27/12/2025,188268,1390,21674
2705,CancerCare,LinkedIn,19/11/2025,160318,5744,14567
2706,Diabetes Plus,YouTube,01/11/2025,140022,7033,12893
2707,LungStrong,LinkedIn,10/03/2025,248900,1625,21708
2708,Diabetes Plus,YouTube,23/08/2025,233584,2595,24792
2709,HeartAware,Facebook,28/09/2025,87618,5026,9511
2710,LungStrong,YouTube,15/05/2025,246589,2533,21543
2711,CancerCare,Google,17/06/2025,199490,1045,28727
2712,LungStrong,YouTube,20/09/2025,171816,4495,16733
2713,LungStrong,Facebook,02/08/2025,198513,3625,22882
2714,HeartAware,LinkedIn,15/08/2025,227907,5589,6610
2715,Diabetes Plus,LinkedIn,13/06/2025,89155,1029,29685
2716,LungStrong,Facebook,10/03/2025,185084,1573,28133
2717,HeartAware,Google,27/08/2025,140496,1558,10454
2718,Diabetes Plus,LinkedIn,20/12/2025,152849,5127,7472
2719,LungStrong,YouTube,29/08/2025,110599,1206,15545
2720,CancerCare,YouTube,26/04/2025,222097,2838,25363
2721,LungStrong,YouTube,12/08/2025,126662,2695,34198
2722,CancerCare,YouTube,12/01/2025,135004,6446,28107
2723,LungStrong,YouTube,11/09/2025,220807,3018,25002
2724,HeartAware,Facebook,02/10/2025,94611,4245,25211
2725,HeartAware,YouTube,26/07/2025,150684,6448,28142
2726,HeartAware,YouTube,10/10/2025,131150,5671,24633
2727,Diabetes Plus,Google,24/08/2025,98728,6537,16712
2728,CancerCare,LinkedIn,22/08/2025,54814,6558,8127
2729,LungStrong,LinkedIn,27/02/2025,217066,7507,31517
2730,HeartAware,Google,03/09/2025,237671,3826,8383
2731,HeartAware,YouTube,21/05/2025,221578,4801,34639
2732,LungStrong,YouTube,03/03/2025,187017,5496,29324
2733,LungStrong,YouTube,18/08/2025,201012,3140,12847
2734,CancerCare,YouTube,06/09/2025,171112,5309,29931
2735,LungStrong,YouTube,07/02/2025,85648,1818,17595
2736,LungStrong,Google,24/07/2025,83816,2911,18205
2737,Diabetes Plus,Facebook,16/02/2025,224805,7618,14648
2738,LungStrong,Facebook,08/04/2025,167489,3922,31925
2739,LungStrong,Google,17/10/2025,169163,2933,32926
2740,LungStrong,Google,03/05/2025,128733,2902,9896
2741,HeartAware,Google,08/07/2025,210619,1773,10141
2742,LungStrong,Facebook,31/05/2025,87279,3448,23818
2743,Diabetes Plus,Google,26/06/2025,168892,1429,27671
2744,HeartAware,Google,15/03/2025,62196,1949,16180
2745,LungStrong,Facebook,01/05/2025,198207,7771,13635
2746,HeartAware,YouTube,07/09/2025,186306,5759,26180
2747,LungStrong,YouTube,02/12/2025,189350,3189,20156
2748,LungStrong,YouTube,29/11/2025,91215,6186,16835
2749,LungStrong,Facebook,20/08/2025,158337,7100,7689
2750,LungStrong,YouTube,21/04/2025,220413,6465,11469
2751,LungStrong,LinkedIn,10/06/2025,244739,6713,30712
2752,HeartAware,LinkedIn,21/07/2025,197286,2554,33426
2753,Diabetes Plus,YouTube,14/11/2025,212863,5247,26781
2754,LungStrong,Google,16/02/2025,88955,1410,20827
2755,HeartAware,Google,24/08/2025,66093,4766,26464
2756,LungStrong,YouTube,16/06/2025,188900,3811,14479
2757,HeartAware,Facebook,28/10/2025,129015,6527,20654
2758,CancerCare,YouTube,13/01/2025,119943,2010,14232
2759,HeartAware,Facebook,16/11/2025,180175,4799,21310
2760,HeartAware,YouTube,15/02/2025,228518,3791,33912
2761,CancerCare,LinkedIn,13/02/2025,196701,4276,14478
2762,HeartAware,Google,02/05/2025,55974,3971,6514
2763,Diabetes Plus,Google,30/08/2025,129540,5093,34319
2764,CancerCare,YouTube,29/11/2025,206244,2461,20734
2765,Diabetes Plus,Google,13/08/2025,58674,6051,13257
2766,LungStrong,YouTube,04/08/2025,191573,7277,34680
2767,LungStrong,YouTube,07/03/2025,51549,7195,10625
2768,HeartAware,YouTube,31/01/2025,193561,6380,26078
2769,CancerCare,Google,19/12/2025,187965,4914,13273
2770,Diabetes Plus,YouTube,30/09/2025,241265,6873,10473
2771,Diabetes Plus,LinkedIn,25/09/2025,168295,7799,30237
2772,HeartAware,YouTube,01/07/2025,210997,3785,22830
2773,LungStrong,Facebook,30/08/2025,129572,6810,20029
2774,HeartAware,Facebook,11/09/2025,104682,7987,6514
2775,LungStrong,LinkedIn,25/02/2025,165679,3571,19251
2776,HeartAware,YouTube,18/07/2025,146193,7257,14367
2777,Diabetes Plus,YouTube,11/10/2025,249865,6722,19775
2778,HeartAware,Facebook,19/08/2025,217380,5058,29418
2779,HeartAware,YouTube,16/04/2025,219439,4608,6860
2780,LungStrong,LinkedIn,05/03/2025,119800,7353,20096
2781,LungStrong,YouTube,08/07/2025,96452,6448,12712
2782,CancerCare,Google,07/10/2025,143349,6898,29841
2783,CancerCare,YouTube,25/04/2025,226321,7645,12589
2784,CancerCare,YouTube,03/08/2025,168456,4553,26595
2785,HeartAware,Google,28/12/2025,117706,1633,28619
2786,CancerCare,Google,04/03/2025,181993,2867,13831
2787,LungStrong,Google,14/07/2025,66009,2836,22367
2788,HeartAware,Google,05/10/2025,137051,2324,31841
2789,CancerCare,YouTube,06/04/2025,90366,1442,22848
2790,HeartAware,YouTube,04/11/2025,74045,6884,16139
2791,HeartAware,Google,28/09/2025,54495,2761,24967
2792,LungStrong,Google,17/04/2025,191218,7977,17771
2793,HeartAware,Google,26/08/2025,123215,5208,29016
2794,CancerCare,YouTube,23/11/2025,160488,5854,15055
2795,HeartAware,YouTube,11/11/2025,185445,5243,13160
2796,Diabetes Plus,YouTube,27/04/2025,92774,5449,7665
2797,LungStrong,YouTube,29/06/2025,75244,6316,19773
2798,LungStrong,YouTube,01/11/2025,240280,3555,17910
2799,Diabetes Plus,Google,21/12/2025,99598,1986,33451
2800,Diabetes Plus,YouTube,21/04/2025,103320,1844,11361
2801,CancerCare,Google,10/11/2025,233539,4883,12311
2802,HeartAware,YouTube,06/09/2025,70203,3202,8558
2803,HeartAware,YouTube,21/11/2025,93465,3486,8350
2804,LungStrong,Google,02/09/2025,233537,5134,6051
2805,Diabetes Plus,LinkedIn,18/09/2025,140472,7265,15422
2806,HeartAware,Google,19/05/2025,134569,1342,19193
2807,Diabetes Plus,YouTube,24/01/2025,147782,4677,22148
2808,HeartAware,YouTube,06/08/2025,69653,6078,24964
2809,LungStrong,YouTube,31/03/2025,160781,5454,28858
2810,HeartAware,LinkedIn,24/09/2025,242429,2664,15693
2811,HeartAware,YouTube,18/02/2025,245390,6326,6645
2812,LungStrong,Google,11/08/2025,164788,2164,5611
2813,LungStrong,YouTube,06/01/2025,114842,5612,29252
2814,CancerCare,Google,03/06/2025,86035,4588,33281
2815,Diabetes Plus,LinkedIn,28/11/2025,168577,5173,20319
2816,HeartAware,YouTube,01/06/2025,232259,4755,25181
2817,HeartAware,YouTube,18/12/2025,245982,2451,22659
2818,HeartAware,LinkedIn,05/05/2025,53535,6144,32314
2819,HeartAware,Facebook,23/05/2025,141577,1091,21734
2820,LungStrong,Facebook,03/01/2025,152794,4456,23742
2821,HeartAware,YouTube,03/02/2025,235201,1620,26198
2822,LungStrong,YouTube,13/08/2025,194158,6185,11135
2823,HeartAware,YouTube,17/07/2025,64270,6103,28341
2824,LungStrong,Facebook,05/03/2025,120921,5505,12356
2825,HeartAware,Facebook,18/10/2025,188218,4406,17705
2826,Diabetes Plus,YouTube,12/11/2025,59027,2550,9942
2827,LungStrong,LinkedIn,28/12/2025,136023,3449,8180
2828,LungStrong,YouTube,02/12/2025,211324,5991,33547
2829,LungStrong,LinkedIn,30/04/2025,216150,3794,23079
2830,HeartAware,YouTube,25/02/2025,245391,7786,20964
2831,HeartAware,Google,17/06/2025,82329,3950,23530
2832,LungStrong,YouTube,26/06/2025,51426,7642,10588
2833,LungStrong,Google,15/09/2025,248215,5783,7158
2834,LungStrong,LinkedIn,19/05/2025,224031,5089,31573
2835,HeartAware,Google,14/11/2025,175022,3179,21344
2836,Diabetes Plus,YouTube,18/03/2025,215187,2606,10252
2837,HeartAware,Facebook,28/06/2025,147314,6225,32775
2838,LungStrong,YouTube,27/11/2025,96993,6385,22270
2839,Diabetes Plus,YouTube,11/01/2025,140997,7187,15357
2840,CancerCare,YouTube,24/04/2025,98407,7804,31984
2841,Diabetes Plus,YouTube,24/08/2025,242590,6344,15724
2842,LungStrong,Facebook,16/03/2025,168561,2010,8019
2843,HeartAware,YouTube,31/07/2025,238283,1833,31779
2844,LungStrong,LinkedIn,06/09/2025,186496,2577,7837
2845,LungStrong,Google,04/12/2025,110734,5541,27585
2846,Diabetes Plus,LinkedIn,04/08/2025,89713,4365,8310
2847,HeartAware,YouTube,25/04/2025,114941,6644,26494
2848,Diabetes Plus,Google,14/01/2025,114979,3196,24988
2849,Diabetes Plus,YouTube,03/02/2025,239893,4486,22181
2850,LungStrong,YouTube,03/01/2025,193029,4804,7738
2851,HeartAware,Facebook,26/11/2025,121877,4640,10880
2852,LungStrong,YouTube,30/03/2025,188920,2524,29168
2853,LungStrong,Google,05/05/2025,88333,1683,14698
2854,Diabetes Plus,Google,05/09/2025,220480,2245,26728
2855,LungStrong,Facebook,08/07/2025,237338,6347,31141
2856,LungStrong,YouTube,21/12/2025,82820,6959,6567
2857,LungStrong,YouTube,25/05/2025,80982,5861,5245
2858,Diabetes Plus,Google,05/01/2025,173858,7666,23215
2859,HeartAware,Google,12/08/2025,103527,5555,24947
2860,LungStrong,LinkedIn,08/02/2025,164665,2835,21972
2861,LungStrong,LinkedIn,06/04/2025,242532,2248,20497
2862,LungStrong,LinkedIn,25/04/2025,207703,2515,26730
2863,HeartAware,YouTube,09/10/2025,96800,6666,9023
2864,CancerCare,Google,21/10/2025,84724,4173,8193
2865,LungStrong,YouTube,09/01/2025,224857,4818,11543
2866,Diabetes Plus,Google,10/08/2025,123995,2410,15786
2867,Diabetes Plus,LinkedIn,03/05/2025,234526,3667,17211
2868,HeartAware,YouTube,25/12/2025,104979,6531,26313
2869,LungStrong,LinkedIn,13/08/2025,83919,7165,26993
2870,HeartAware,YouTube,16/12/2025,95807,5194,23257
2871,LungStrong,Facebook,11/12/2025,232012,2695,23036
2872,LungStrong,Facebook,31/07/2025,147711,2977,31956
2873,Diabetes Plus,Facebook,25/05/2025,197930,4830,28691
2874,LungStrong,LinkedIn,20/08/2025,150360,4727,33053
2875,LungStrong,Facebook,17/01/2025,188444,5487,15946
2876,HeartAware,YouTube,23/05/2025,50911,5582,16171
2877,LungStrong,Facebook,11/05/2025,92481,4598,30193
2878,LungStrong,Google,14/09/2025,217244,6559,19221
2879,Diabetes Plus,Google,23/11/2025,212345,4532,33079
2880,HeartAware,LinkedIn,03/06/2025,111339,5718,19278
2881,LungStrong,YouTube,11/09/2025,77462,6960,14467
2882,LungStrong,YouTube,12/04/2025,107668,3482,25239
2883,LungStrong,YouTube,13/06/2025,68969,5436,11120
2884,HeartAware,Facebook,17/08/2025,247763,6225,10443
2885,LungStrong,LinkedIn,26/03/2025,166624,7830,23101
2886,CancerCare,Google,08/01/2025,194050,7034,11731
2887,HeartAware,LinkedIn,16/09/2025,172048,1305,12078
2888,HeartAware,YouTube,13/10/2025,161634,3088,10866
2889,HeartAware,YouTube,02/12/2025,132086,7677,16703
2890,CancerCare,YouTube,02/09/2025,88675,3699,19136
2891,Diabetes Plus,Facebook,21/10/2025,96809,2583,5969
2892,Diabetes Plus,YouTube,05/07/2025,195313,6011,34181
2893,Diabetes Plus,Facebook,11/12/2025,112958,5861,9664
2894,LungStrong,YouTube,29/09/2025,146177,2642,13092
2895,LungStrong,YouTube,21/08/2025,173203,3361,23512
2896,LungStrong,Google,03/12/2025,79068,7496,11833
2897,LungStrong,YouTube,22/06/2025,99722,6504,17404
2898,HeartAware,Google,20/02/2025,63123,2760,33143
2899,HeartAware,YouTube,22/03/2025,165801,4509,21072
2900,HeartAware,YouTube,29/01/2025,77541,4224,12651
2901,CancerCare,YouTube,26/03/2025,131907,2079,19468
2902,HeartAware,Facebook,04/04/2025,61012,6927,31660
2903,LungStrong,YouTube,06/03/2025,242085,7325,15359
2904,LungStrong,Facebook,15/02/2025,165082,3147,17749
2905,CancerCare,YouTube,24/05/2025,110594,2931,28994
2906,Diabetes Plus,YouTube,27/08/2025,108639,7679,13585
2907,Diabetes Plus,LinkedIn,24/01/2025,101862,5561,28108
2908,Diabetes Plus,YouTube,27/08/2025,88446,3332,6262
2909,HeartAware,Google,11/02/2025,177552,3465,12961
2910,LungStrong,Google,02/05/2025,244028,4297,14133
2911,LungStrong,LinkedIn,29/10/2025,192334,7999,20835
2912,LungStrong,YouTube,19/01/2025,63766,6523,30800
2913,LungStrong,YouTube,28/03/2025,94747,6447,26852
2914,CancerCare,YouTube,15/04/2025,59024,3930,34350
2915,LungStrong,YouTube,30/05/2025,150942,5486,16038
2916,HeartAware,Google,02/02/2025,107612,3178,13679
2917,Diabetes Plus,YouTube,17/02/2025,104119,5449,5316
2918,LungStrong,YouTube,06/09/2025,194822,2727,17441
2919,HeartAware,LinkedIn,28/12/2025,226112,3267,12085
2920,LungStrong,Google,15/07/2025,147146,1538,11403
2921,HeartAware,YouTube,07/09/2025,162347,4777,16879
2922,LungStrong,Google,14/03/2025,107360,7711,21350
2923,CancerCare,Facebook,28/05/2025,92241,7285,33112
2924,CancerCare,Google,27/01/2025,230370,5450,15298
2925,LungStrong,YouTube,28/05/2025,166160,6102,16249
2926,CancerCare,YouTube,06/07/2025,116555,2055,20432
2927,Diabetes Plus,Google,01/05/2025,193824,2193,29106
2928,LungStrong,YouTube,08/09/2025,164902,2615,31946
2929,HeartAware,Google,02/07/2025,94243,3104,33974
2930,HeartAware,YouTube,10/06/2025,238889,1514,34030
2931,LungStrong,Facebook,14/06/2025,248877,5044,24696
2932,LungStrong,YouTube,29/03/2025,148468,4794,7090
2933,LungStrong,Google,16/11/2025,236650,1248,29566
2934,Diabetes Plus,Google,14/08/2025,172990,1093,28759
2935,Diabetes Plus,Google,05/08/2025,206818,6853,14577
2936,HeartAware,Facebook,18/08/2025,126441,4497,15011
2937,LungStrong,YouTube,24/07/2025,72063,7219,14096
2938,LungStrong,YouTube,13/11/2025,110239,2365,22673
2939,HeartAware,YouTube,17/04/2025,165677,6065,20090
2940,HeartAware,YouTube,28/01/2025,239319,7908,12316
2941,LungStrong,LinkedIn,24/10/2025,133117,4642,6502
2942,HeartAware,YouTube,02/10/2025,70135,5074,34060
2943,LungStrong,Google,28/03/2025,177493,6125,21664
2944,CancerCare,Google,21/01/2025,85708,4255,7906
2945,LungStrong,Facebook,02/06/2025,151434,6689,15722
2946,LungStrong,Google,12/12/2025,166374,6802,31853
2947,LungStrong,LinkedIn,16/02/2025,173202,7689,6168
2948,Diabetes Plus,YouTube,04/08/2025,56624,3320,30737
2949,CancerCare,YouTube,22/08/2025,86847,4440,23406
2950,CancerCare,YouTube,12/01/2025,129212,5766,22013
2951,HeartAware,Google,05/09/2025,161335,3925,19304
2952,Diabetes Plus,YouTube,04/07/2025,118254,1009,23141
2953,LungStrong,Google,10/11/2025,107859,1209,26034
2954,HeartAware,YouTube,10/02/2025,238714,2361,16142
2955,LungStrong,Google,28/06/2025,120302,6265,17411
2956,LungStrong,LinkedIn,03/10/2025,247319,2552,29359
2957,CancerCare,LinkedIn,05/05/2025,177202,4610,24921
2958,LungStrong,Facebook,09/10/2025,53423,3839,13762
2959,CancerCare,YouTube,31/12/2025,111046,6034,5836
2960,LungStrong,Facebook,11/01/2025,213735,1084,11215
2961,HeartAware,YouTube,01/01/2025,59201,6556,24334
2962,LungStrong,Facebook,26/10/2025,65497,3814,29676
2963,HeartAware,YouTube,12/07/2025,127113,1672,9031
2964,HeartAware,YouTube,11/09/2025,166105,3516,19462
2965,LungStrong,Facebook,16/12/2025,138195,4338,27017
2966,CancerCare,Google,17/05/2025,107099,7557,34929
2967,Diabetes Plus,Facebook,09/05/2025,53612,3322,15340
2968,HeartAware,YouTube,04/04/2025,81335,3886,12944
2969,HeartAware,Facebook,06/07/2025,86522,6198,30600
2970,CancerCare,YouTube,28/09/2025,169427,2412,27508
2971,LungStrong,Google,17/03/2025,219727,1563,16603
2972,LungStrong,YouTube,04/09/2025,227383,6506,15535
2973,HeartAware,YouTube,06/05/2025,60663,6294,9598
2974,CancerCare,LinkedIn,15/12/2025,98543,2033,11891
2975,Diabetes Plus,YouTube,04/10/2025,243138,6585,9721
2976,HeartAware,YouTube,25/05/2025,160130,2531,13661
2977,LungStrong,YouTube,20/08/2025,210315,6372,24659
2978,LungStrong,YouTube,24/01/2025,196014,3225,26614
2979,Diabetes Plus,Facebook,09/12/2025,198334,5447,31834
2980,HeartAware,Google,17/12/2025,183047,6509,6345
2981,Diabetes Plus,Facebook,10/04/2025,60671,4042,17761
2982,LungStrong,YouTube,31/08/2025,118258,1941,20283
2983,HeartAware,YouTube,07/02/2025,219245,7700,6736
2984,LungStrong,Google,13/03/2025,116897,1704,31156
2985,HeartAware,YouTube,12/03/2025,119029,1256,25677
2986,HeartAware,YouTube,11/01/2025,185735,1040,20783
2987,LungStrong,YouTube,27/09/2025,204986,6978,14390
2988,CancerCare,YouTube,23/11/2025,109716,7938,27087
2989,CancerCare,YouTube,14/02/2025,109215,1930,31411
2990,CancerCare,YouTube,16/09/2025,169706,3344,13834
2991,LungStrong,LinkedIn,17/01/2025,189714,7097,34899
2992,Diabetes Plus,Facebook,14/11/2025,79537,5315,26246
2993,Diabetes Plus,Google,27/06/2025,182295,1092,29450
2994,CancerCare,YouTube,10/12/2025,161271,3704,25259
2995,Diabetes Plus,Google,28/11/2025,133740,1150,20036
2996,CancerCare,Google,13/08/2025,55911,3609,18030
